domain,label
www.skaengineering.com/index.html,0
www.microimages.com/downloads/,0
www.splashdata.com/splashid/,0
www.wwnorton.com/college/history/inventing/interface/ch12/ch12_features.htm#,0
boardgames.about.com/msub19.htm,0
aitrc.kaist.ac.kr/~vldb06/,0
www.raingod.com/angus/OtherWorlds/Resources/index.html,0
zero-sys.net/portal/index.php?kat=69,0
www.erlang.se/euc/99/,0
homepage.ntlworld.com/machine75/index.html,0
www.eecs.umich.edu/gasm/papers/occam2.html,0
www.normankoren.com/makingfineprints1A.html,0
www.hammerhead.com/software.html,0
www.tdcanadatrust.com/tdinsurance/,0
www.icsi.berkeley.edu/~luby/,0
www.qis.net/~minidonk/donktext.htm,0
www.apstechinc.com/Products/LiveChat.aspx,0
www.pathname.com/fhs/,0
www.infoplosion.nii.ac.jp/WIRI/wiri2005/,0
finance.yahoo.com/funds,0
www.biasca.com/biasca.com.ar/,0
www.formulate2.com/index.html,0
news.bbc.co.uk/1/hi/entertainment/showbiz/2713133.stm,0
www.angelfire.com/fl/thedynasty/index.html,0
www.wiley.com/legacy/compbooks/xulbook/,0
www.c2.com/cgi/wiki?UnixShellPatterns,0
www.w3schools.com/asp/asp_examples.asp,0
computer.howstuffworks.com/motherboard.htm,0
www.sec.gov/edgarhp.htm,0
www.safefamilies.org/download.php,0
www.emsps.com/oldtools/cav.htm,0
www.cdc.gov/niosh/docs/1970/77-152.html,0
wwwmaths.anu.edu.au/~brent/software.html,0
www.aim4a.com/tutors.php,0
www.faqs.org/faqs/usenet/primer/part1/,0
tools.ietf.org/html/rfc133,0
www.yoda.arachsys.com/siedler/,0
meaningdata.com/foldericon/,0
valet.webthing.com/access/url.html,0
www.efg2.com/Lab/Library/Delphi/MathFunctions/Cryptography.htm,0
www.angelfire.com/rpg2/horizona/,0
hottieselena.tripod.com/sexysasha/,0
www.gamerz.net/pbmserv/blackout.html,0
www.d1.dion.ne.jp/~r_high/GeekOS/indexos.html,0
robertnyman.com/2009/01/24/how-to-develop-a-firefox-extension/,0
www.solener.com/index_e.html,0
www.haskell.org/ghc/,0
pike.ida.liu.se/about/pike/modules.xml,0
tools.ietf.org/html/rfc927,0
www.editpadpro.com/editpadlite.html,0
tarhead2.tripod.com/afxs,0
www.sginews.com/sginews/nlus.html,0
wiki.ims.uni-stuttgart.de/extern/HinrichSchuetze,0
news.cnet.com/2100-1023-241801.html,0
tools.ietf.org/html/rfc1573,0
sims.sb254.com/stennis/,0
games.groups.yahoo.com/group/stormwatchapocalypse/,0
ps2.gamespy.com/playstation-2/genji/,0
cpansearch.perl.org/src/ASPINDLER/Data-Rlist-1.44/Rlist.pm.html,0
www.software-secure.com/asp/,0
www2s.biglobe.ne.jp/~dat/java/applications/CraftMail/index_en.html,0
www.webring.com/hub?ring=pilotcars,0
www.ces.clemson.edu/earnest/0699pages/05.htm,0
www.cambridge.org/uk/catalogue/catalogue.asp?isbn=0521392519,0
www.stthom.edu/Public/index.asp?page_id=1670,0
arstechnica.com/articles/paedia/cpu/cell-2.ars,0
www.spultraflex.com/glossary.html,0
www.angelfire.com/rpg/vampu2larp/Wod.html,0
www.e-publishing.com/Default.htm,0
support.microsoft.com/default.aspx?scid=KB;EN-US;Q34760&amp;,0
www.sleepie.demon.co.uk/linuxvme/index.html,0
www.excelsior-usa.com/articles/java-obfuscators.html,0
www.leica-geosystems.com/ims/,0
dev.tplanet.net/Matrix2D/,0
www.upsdell.com/BrowserNews/,0
www.onlineinstitute.com/chat,0
www.tek-tips.com/threadminder.cfm?pid=75,0
www.angelfire.com/wi/ranch2/index.html,0
home.vicnet.net.au/~keysoe/,0
www.cl.cam.ac.uk/~ad260/,0
www.nic.mc/mcNicMain-us.html,0
webdevelopersjournal.com/columns/web_audio_workshop.html,0
home.comcast.net/~SupportCD/OptimizeXP.html,0
bulk.fefe.de/scalability/,0
members.tripod.com/wallpapercds/,0
www.albatrossdesign.com/products/panorama/,0
www.angelfire.com/ky/minipickens/index.html,0
www.novabean.com/cfmdecrypt/,0
'www.phplabs.com/scripts/Top\%20Auction/',0
dir.salon.com/story/tech/col/leon/2002/10/31/taiwan_flag/,0
games.groups.yahoo.com/group/living_spycraft_canada/,0
www.titov.net/safemodepatch/,0
games.groups.yahoo.com/group/amateurhappyhourscrabbleclub/,0
crumr.greatnow.com/INTRO.HTML,0
www.linkedin.com/pub/alan-hill/12/809/988,0
www.apple.com/xserve/,0
www.gamerevolution.com/review/ps2/warriors-might,0
space.twc.de/~stefan/kde/aix.html,0
www.kowalkiewicz.net/marek,0
www.nstarsolutions.com/wci.htm,0
groups.csail.mit.edu/mac/projects/mac/cfp96/,0
tools.ietf.org/html/rfc1345,0
www.uninetsolutions.com/free.html,0
cryptome.org/emp.htm,0
news.cnet.com/2100-1040-239394.html,0
sourceforge.net/projects/fortranxunit,0
www.linux-mag.com/id/3308,0
www.rz.rwth-aachen.de/computing/events/2007/parco_openmp/,0
tools.ietf.org/html/rfc1617,0
www.ietf.org/mail-archive/web/dhcwg/current/,0
www.eskimo.com/~billb/mistake.html,0
groups.yahoo.com/group/NB-Ahroun/,0
tech.groups.yahoo.com/group/chevontalk/,0
weblogs.mozillazine.org/asa/,0
jbpm.org/support.html,0
www.eecg.utoronto.ca/cgi-bin/cgiwrap/chanb/index.cgi?wmmail,0
www.xemico.com/adw/,0
www.gis.net/~mtf/tld.htm,0
tools.ietf.org/html/rfc3080,0
www.xs4all.nl/~korntner/mahjong/nanette/nan_notes.html,0
www.eee.bham.ac.uk/wear-it/,0
www.cs.umass.edu/~lrn/iti/index.html,0
bits.blogs.nytimes.com/2008/05/09/google-yahoo-deal-or-no-deal/,0
www.infotoday.com/online/jul02/hawkins.htm,0
it.slashdot.org/article.pl?sid=02/11/17/2339233,0
www.uruk.org/~erich/emu/,0
lw.lsa.umich.edu/kelsey/galleries/Exhibits/Big_Textile/Big_Textile/Tiraz.html,0
www.skynet.ie/~caolan/Packages/XSwallow.html,0
globetrotter-games.com/index.htm?E&amp;game/eScotYd.htm,0
tools.ietf.org/html/rfc1445,0
www.siggraph.org/education/materials/HyperGraph/raytrace/rtrace0.htm,0
www.qsm.co.il/Hebrew/hebrew.htm,0
games.groups.yahoo.com/group/vtm2500/,0
www.webspawner.com/users/scottmedia/,0
www.us.playstation.com/consoles.aspx?id=2/info/PlayStation2/415007666.html,0
www.tiplib.com/kb/5/1/oracle,0
www.eterika.eu/?lang=en,0
www.netdragons.com/games/vq1/,0
www.beckynickol.com/index.html,0
www.takac.cz/index_e.htm,0
www.cs.arizona.edu/projects/ftol/languages/,0
www.vosges.com/english/index.asp,0
xml.coverpages.org/ebXML.html,0
www.cse.unsw.edu.au/~sjha/,0
www.gamerz.net/pbmserv/tanbo.html,0
www.swe.uni-linz.ac.at/publications/abstract/TR-SE-94.17.html,0
musicnotationservices.nl/pages/eng_indexpag.html,0
www.webring.com/hub?ring=courtsofchaos,0
tools.ietf.org/html/rfc686,0
www.ebookmall.com/palm/,0
www.the-numbers.com/hsx/,0
sourceforge.net/projects/elaborate/,0
www.devguru.com/technologies/asp/quickref/asp_intro.html,0
www-01.ibm.com/software/network/dce/,0
www.acme.com/java/software/,0
www.hewgill.com/pilot/copilot/index.html,0
home.earthlink.net/~42club/Texas42Club.US/theoriginal/,0
www2.latech.edu/~acm/helloworld/scheme.html,0
email.about.com/cs/eudora/index.htm,0
www.adahome.com/History/,0
www.flickr.com/groups/metrosdelmundo/,0
xbox360.ign.com/objects/142/14296029.html,0
www.schemers.com/schools.html,0
www.angelfire.com/ia3/italiano/,0
www.bitstrike.com/analyzer/,0
tech.groups.yahoo.com/group/Goatads/,0
web.tiscali.it/crippasas/index.html.htm,0
k_c.home.mindspring.com/Htmlhelp.htm,0
www.cs.duke.edu/~awb,0
en.wikipedia.org/wiki/Simputer,0
www.sharkysoft.com/tutorials/linuxtips/cdcommands/,0
www.freewebs.com/neopetsrichesguild/,0
examware.com/tutor10.html,0
www.quirksmode.org/js/contents.html,0
www.team-solutions.com/TSIMain.htm,0
"'www.pcmag.com/article2/0,2817,2314379,00.asp'",0
quies.net/java/math/plot/,0
www.eecs.berkeley.edu/~martinw/,0
www.w3.org/TR/smil-boston-dom/,0
www.applefritter.com/?q=forum/84,0
www.cse.chalmers.se/~rjmh/Software/h++.html,0
www.alinaadams.com/bookclub/index.html,0
www.cs.cmu.edu/afs/cs/user/fp/www/lfs-bib.html,0
www.antiquecollector.uk.com/ACwallpaper.htm,0
tools.ietf.org/html/rfc2926,0
www.microsoft.com/about/,0
sourceforge.net/export/rss2_projsummary.php?group_id=704,0
tools.ietf.org/html/rfc2888,0
www.cs.washington.edu/homes/lazowska/eden.html,0
www.freewebs.com/csskit/,0
www.keithbraithwaite.demon.co.uk/professional/presentations/,0
www.angelfire.com/mo3/stationary/mainpage.html,0
tools.ietf.org/html/rfc3291,0
tools.ietf.org/html/rfc2020,0
www.ida.liu.se/~snt/,0
www.holyoak.com/atari,0
members.tripod.com/rainjostew/index.htm,0
www.chatbots.org/chatbot/suzette,0
rnurminen.originator.fi/oerperl/,0
www.angelfire.com/ct2/DMacabre/index.html,0
www.visionx.com/mfcpro/kbstl.htm,0
www.angelfire.com/pa3/jarysmedicalbilling/,0
www.usa.canon.com/html/canonindex.html,0
silverstrike.at/resources/2009_03_27_simpleTextParser/assignment.pdf,0
web.onetel.com/~2greatrecords/2greatrecords/,0
www.buffalostate.edu/design/,0
www.e-passport.it/maria_elena_tondi/,0
www.nvidia.com/page/mobo.html,0
business.virgin.net/art.morris/index.html,0
www.ribchesterhistory.org/hand_loom_weaving.html,0
thundercloud.net/stationery/,0
www.freewebs.com/cartref589/,0
www.springerlink.com/content/1573-0484/,0
www.cs.utoronto.ca/~welling,0
www.realintouch.com/web/guest/home,0
developer.apple.com/macos/,0
www.poellingers.com/sos.htm,0
www.adobe.com/products/flash/flashpro/,0
rses.anu.edu.au/~andy/jpeg2eps/,0
www.costumegallery.com/Textiles/,0
sourcepole.com/2006/9/7/hex-editors,0
www.ne.jp/asahi/i/yamahata/widi/,0
www.freewebs.com/ywbbt/,0
voices.yahoo.com/phone-comparison-apple-iphone-3gs-vs-motorola-droid-4832018.html,0
www.tek-tips.com/threadminder.cfm?pid=484,0
www.fostermanf.com/outside_plant_division.html,0
tools.ietf.org/html/rfc2289,0
www.cs.kuleuven.be/~dirk/ada-belgium/pictures.html,0
www.bbc.co.uk/news/magazine-12703674,0
www.music.helsinki.fi/research/spkit,0
lists.gnu.org/archive/html/help-hurd/,0
tex.loria.fr/english/,0
www.cs.bham.ac.uk/~wbl/biblio/gp-bibliography.html,0
www.cs.mun.ca/~michael/pdksh/,0
www.ruppert-it.de/amiga/,0
www.sdsusa.com/dictionary,0
www.geom.uiuc.edu/~trowley/genetic/,0
www.addsoft.net/ECC/default.htm,0
goldbergs.com/max,0
z.about.com/6/g/management/b/index.xml,0
twitter.com/pinterest,0
www.datumfiling.com/products/mail-master,0
www.theatlantic.com/unbound/forum/copyright/intro.htm,0
home.comcast.net/~timcoyle/,0
www.brouhaha.com/~eric/hpcalc/,0
www.itbusinessedge.com/cm/blogs/lawson/analysts-remarks-about-mdm-dont-inspire-confidence/?cs=30545,0
www.wgz.org/chromatic/jellybean.html,0
www.psxextreme.com/scripts/reviews2/review.asp?revID=415,0
freemasonry.bcy.ca/anti-masonry/alt.illuminati_faq.html,0
www.ece.northwestern.edu/~rwaltz/software.html,0
www.mccannas.com/book/chapter4/ppmain.htm,0
sourceforge.net/projects/pnencyclopedia/,0
www.bell-labs.com/project/aqua/,0
www.dwood.com/index.html,0
www.w3.org/P3P/compliant_sites,0
www.geosynthetica.net/tech_docs/GeoAsia04Shukla.pdf,0
www.stanjohansenminiatures.com/Road.htm,0
feeds.abcnews.com/abcnews/technologyheadlines,0
developer.mozilla.org/en/HTML,0
gerdesdesign.com/tutorials.htm,0
tools.ietf.org/html/rfc362,0
chrismyden.com/bestmp3guide.php,0
www.modularpeople.com/03/04.htm,0
www.itbusinessedge.com/cm/blogs/lawson/how-to-involve-the-business-in-mdm/?cs=46153,0
home.ubalt.edu/ntsbarsh/,0
www.guiamanresa.com/puatex/,0
www.mesh-digital.com/PTV/,0
www.smithsonianeducation.org/textiles/index.htm,0
fluffycat.com/sql/,0
www.advantagesix.com/Thea75.html,0
www.ductbusters.com/franchise.htm,0
www.anglopolonia.com/home.html,0
cnn.com/2003/TECH/ptech/11/10/silent.pc.reut/,0
www.guardian.co.uk/education/2002/apr/09/highereducation.students2,0
www.illumit.com/weblight/,0
www.ab9il.net/flashdrive-linux/flashlinux.html,0
www.microsoft.com/windowsxp/downloads/updates/sp2/docs/privacy.mspx,0
en.wikipedia.org/wiki/Feature_Driven_Development,0
globetrotter-games.com/index.htm?E&amp;game/eFormDe.htm,0
thehouseofcards.com/word/quiddler.html,0
www.neilvandyke.org/htmlprag/,0
www.ibiblio.org/xql/,0
www.bmsi.com/tuipeer/,0
www.atmwarehouse.com/index.htm,0
sourceforge.net/projects/keurochange/,0
tools.ietf.org/html/rfc1228,0
www.cprogramming.com/cgi-bin/source/source.cgi,0
www.boardgamegeek.com/boardgame/9554/events,0
www.siam.org/meetings/alenex03/,0
tools.ietf.org/html/rfc548,0
www.gamespot.com/xbox/adventure/beyondgoodevil/,0
teppo.tv/cryptogram/,0
www.thebeatlesforever.com/processtext/abcpdf.html,0
www.fcc.gov/Speeches/Kennard/2000/spwek019.html,0
www.theregister.co.uk/2004/07/09/archive_yeahright_org/,0
www.crystalgraphics.com/web/3dimpactpro.main.asp,0
www.angelfire.com/games5/deltagreen/,0
www.freewebs.com/webdesigning02/,0
www.sqlsummit.com/DataProv.htm,0
en.wikipedia.org/wiki/Webalizer,0
www.sharkysoft.com/tutorials/linuxtips/floppyimages/,0
clubs.ncsu.edu/lats/,0
freshmeat.net/projects/kimono/,0
www.mars.dti.ne.jp/~umejava/smalltalk/stClasses/dandelion/,0
www.kepware.com/Products/products_UCON.html,0
msdn.microsoft.com/en-us/library/aa260508(VS.60).aspx,0
www.export-italy.com/faucets.htm,0
developers.slashdot.org/article.pl?sid=01/09/07/1727254,0
catb.org/esr/faqs/smart-questions.html,0
www.erlang.se/workshop/remond.ps,0
yadudigital.com/products/finderskeepers.htm,0
www.inda.org/pubs/handbooks/spun-toc.html,0
tools.ietf.org/html/rfc923,0
landofavalon.com/index/,0
ted.mielczarek.org/code/mozilla/extensionwiz/,0
code.google.com/p/canopy-httpd/,0
www.jegerlehner.ch/intel/opcode.html,0
www.experts-exchange.com/Web/WebDevSoftware/DreamWeaver/,0
ostermiller.org/tictactoeexpert.html,0
code.google.com/p/f90tohtml/,0
oreilly.com/catalog/9781565920415/,0
www.vandyke.com/products/securecrt/,0
www.armory.com/~spectre/cwi.html,0
www.angelfire.com/realm2/comgalaxy/,0
www.orafaq.com/wiki/PL/SQL_FAQ,0
www.networkworld.com/community/?q=compendium,0
www.dsm.com/en_US/html/dpp/home_dpp.htm,0
www.xs4all.nl/~thebeez/4tH/,0
www.aarp.org/research/,0
www.tennessee.gov/sos/charity/gaming/index.htm,0
openlearn.open.ac.uk/course/view.php?id=3427,0
chess.about.com/index.htm?once=true&amp;,0
tools.ietf.org/html/rfc2098,0
q.webring.com/hub?ring=artistsownecards&amp;id=1&amp;hub,0
www.alistapart.com/stories/xhtml/,0
www.helsinki.fi/iehc2006/papers2/Thomson.pdf,0
publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/gg244244.html,0
www.crime-research.org/news/15.05.2004/275/,0
www.freewebs.com/yue_hong/,0
www.mulesoft.com/tcat-server-enterprise-tomcat-application-server-0/,0
www.serpik.com/editpro/index.htm,0
detrave.net/nblume/hcadmintool/,0
www.vim.org/scripts/script.php?script_id=1196,0
www.seafield-technologies.com/spam-proof/,0
www.dcs.bbk.ac.uk/icdt2001/,0
pagesperso-orange.fr/cap.info/,0
www.math.tau.ac.il/~nogaa/,0
www.windowsgalore.com/cert/aplus/index.htm,0
www.hubcity.org/history/textile-town.html,0
news.cnet.com/2100-1023-257077.html,0
www.xfree86.org/4.0.1/LynxOS.html,0
news.cnet.com/2100-1023-961134.html,0
www.bysoft.se/sureshot/jcavaj/,0
www.defitek.com/blog/,0
pi3web.sourceforge.net/pi3web/,0
www.angelfire.com/nj2/gardor/index.html,0
jcac.jocogov.org/airport.html,0
www.webring.com/hub?ring=adnd&amp;list,0
tools.ietf.org/html/rfc1131,0
members.optushome.com.au/intaemul/Emul7094.htm,0
www.gamers.org/dhs/helpdocs/sgidoomfaq.html,0
www.mediapost.com/publications/article/30253/wikipedias-symbiotic-relationship-with-search.html,0
www.bbc.co.uk/opensource/,0
www.freewebs.com/dezerte/,0
www.jcraft.com/jorbis,0
www.palacedirectory.com/javascript,0
www.malch.com/nx2faq.html,0
www.visopsys.org/osdev/index.html,0
elizajayneoriginals.tripod.com/everythingbaby/,0
www.meliorasoft.com/xtras/,0
math.hws.edu/javanotes/,0
search.yahoo.com/mrss,0
www.openhandsetalliance.com/press_111207.html,0
www.ariadne.ac.uk/issue36/search-engines/,0
en.wikipedia.org/wiki/Denial_of_service,0
support.microsoft.com/?kbid=272530,0
members.tripod.com/Vayn/index.html,0
www.disi.unige.it/etaps2001/,0
www.atomenabled.org/atom.xml,0
www.pravex.com/eng/main,0
www.ilog.com/products/jviews/charts/,0
www.minnesotasafetycouncil.org/home.cfm,0
www.genady.net/rmi/,0
tools.ietf.org/html/rfc3085,0
www.ibtimes.com/rss/feed.xml?cat=2&amp;scat=25,0
www.punksoftware.com/ubericon,0
www.cs.cmu.edu/~caruana/,0
www.suberic.net/~dmm/games/brawlspoilers.html,0
www.mozilla.org/docs/refList/i18n/#definitions,0
en.tldp.org/HOWTO/Modem-HOWTO.html,0
groups.yahoo.com/group/experimental-music-with-buzz/,0
www.hotscripts.com/Remotely_Hosted/Discussion_Boards/,0
affiliates.artprints.com/programinfo.asp,0
www.newenglandwarehouse.com/gallery.shtml,0
www.crn.com/it-channel/18817327,0
www.envivio.com/products/etv/,0
www.posthorizon.com/RenderMan-java/,0
kelly_nall.tripod.com/labyrinth/index.html,0
en.wikipedia.org/wiki/Fidonet,0
www.thewhir.com/find/web-hosts/,0
www.angelfire.com/scifi/mgsigns/,0
utopia.knoware.nl/users/stuurmn/aelectr.htm,0
support.microsoft.com/kb/918992/,0
www.apple.com.au/xserve/support.html,0
"'www.pearsonhighered.com/educator/academic/product/0,,0201136880,00\%2Ben-USS_01DBC.html'",0
www.lmhsoft.com/iconvw/,0
tools.ietf.org/html/rfc914,0
wwwhome.cs.utwente.nl/~tcm/,0
webpages.charter.net/coinopcauldron/Index.html,0
www.dartpro.com/products/DartCDRecorder.asp,0
www.danavan.net/speaking_media/index.shtml,0
www.sub500.com/choice.htm,0
www.angelfire.com/ct3/encryption/,0
www.americancapacitor.com/Highvoltage.htm,0
nuclear-coffee.com/VideoGet,0
www.webwitchery.com/articles/format/,0
www.jwz.org/bbdb/,0
sourceforge.net/projects/idle-lisa-emu/,0
www.theregister.co.uk/2001/09/27/ms_moves_to_head_off/,0
ssjindal.tripod.com/jindal.html,0
sbarrera.home.mindspring.com/game/catan/SMCatan.html,0
www.gamefaqs.com/computer/doswin/data/928841.html,0
www.cs.cmu.edu/~scandal/research-groups.html,0
www.mozilla.org/projects/xslt/,0
www.st.nmfs.noaa.gov/st1/market_news/index.html,0
groups.yahoo.com/group/pinoyblogs/,0
truben.no/latex/,0
www.bizfonts.com/vba/,0
tools.ietf.org/html/rfc1863,0
tools.ietf.org/html/rfc963,0
www.mpeg4.net/rss/mp4resource.xml,0
www.panasonic.com/host/bustele.html,0
tools.ietf.org/html/rfc2208,0
code.google.com/p/turboturtle/,0
www.devguru.com/Technologies/css/quickref/css_intro.html,0
www.linuxplanet.com/linuxplanet/reports/4818/1/,0
www.linuxquestions.org/hcl/,0
tools.ietf.org/html/rfc752,0
members.tripod.com/ussgladiator74676/,0
home.catv.ne.jp/ff/k-wedge/,0
tools.ietf.org/html/rfc2146,0
tools.ietf.org/html/rfc1401,0
www.angelfire.com/me4/luckyike/,0
tools.ietf.org/html/rfc2832,0
www3.best-in-class.com/bestp/domrep.nsf/pages/96DEB3761738BDE485257026006CD495!OpenDocument,0
www.cs.sunysb.edu/~skiena/214/lectures/,0
www.freewebz.com/kenoexpertusa/,0
forums.delphiforums.com/THERFL/,0
java.net/projects/jxta/,0
sourceforge.net/projects/visemacs/,0
tools.ietf.org/html/rfc849,0
www.cs.chalmers.se/idc/publication/pdf/berglin_wanted.pdf,0
lorsini.web.cern.ch/lorsini/,0
dhost.info/zabrodskyvlada/aat/index.html,0
www.pnpengraving.com/instrument_plates/,0
legend.me.uiuc.edu/hotdec/,0
www.asa-schalttechnik.de/en_docs/prod_ueber.html,0
tools.ietf.org/html/rfc194,0
www.yale.edu/bridge/,0
icxr.com/acfview.html,0
www.ece.cmu.edu/~koopman/stack_computers/,0
news.cnet.com/2100-1023-254119.html,0
www.phpclasses.org/browse/package/20,0
ofrsite.tripod.com/TheRage/,0
games.teamxbox.com/xbox/1105/Spartan-Total-Warrior/,0
www.asiafinest.com/exclusive/kailayu.htm,0
unionsong.com/muse/teachsc/,0
www.seguemd.com/pockettrials/,0
www.computerworld.com/s/article/75737/Spam_Wars?taxonomyId=086,0
ccs.mit.edu/21c/,0
gimp-savvy.com/PHOTO-ARCHIVE/,0
www.iksanika.com/products/bookmark_toolbar.html,0
mail.gnome.org/mailman/listinfo/gnome-list,0
tools.ietf.org/html/rfc432,0
gonchuki.wsoftware.net/cf_main.html,0
www.3m.com/dds/,0
www.deltronix.com/public/wwc.htm,0
www.angelfire.com/games2/rutgerschess/,0
desolatewaste.com/projects/dtemplate/,0
www.keelhaul.demon.co.uk/4mation/gridpr.htm,0
www.is.titech.ac.jp/~ohshima/squeak/squeak-multilingual-e.html,0
www.rlvision.com/flashren/about.asp,0
www.angelfire.com/pe/ATSTOYSOLDIERS/ATSORIGINALS.html,0
kevan.org/rumble.cgi?rules,0
homepages.cwi.nl/~steven/abc/,0
www.pctools.com/guides/scripting/,0
sehablaespanol.tripod.com/index.htm,0
tools.ietf.org/html/rfc1782,0
members.tripod.com/dattaraj_rao/resume.html,0
www.tux.org/~mayer/,0
library.dialog.com/bluesheets/html/bls0017.html#SB0017,0
thehatt.co.uk/medics,0
www.christinaewald.homestead.com/christina.html,0
www.smmwholesalemineralmakeup.com/index.html,0
www.netway.com/~pfp/,0
www.epa.gov/opptintr/dfe/pubs/garment/ctsa/docs/chap5.pdf,0
www.usatoday.com/tech/news/2001-06-29-ellis-usenet.htm,0
groups.yahoo.com/group/OberhasliTalk/,0
www.relisoft.com/win32/index.htm,0
www.wired.com/science/discoveries/news/2006/10/71898,0
www.iro.umontreal.ca/~etos/,0
www.angelfire.com/rock3/megabob6666/,0
tools.ietf.org/html/rfc1945,0
researchweb.watson.ibm.com/deepblue/meet/html/d.1.html,0
www.makienterprise.com/newsfan/,0
java.sun.com/javase/technologies/core/mntr-mgmt/javamanagement/,0
members.multimania.co.uk/phpbbskinworld/,0
www.businessweek.com/bwdaily/dnflash/oct2004/nf20041012_4018_db083.htm,0
www.asahi-net.or.jp/~ik2r-myr/kanji/kanji1a.htm,0
www.ringsurf.com/ring/prettysimpledesigns/,0
www.onjava.com/pub/a/onjava/2002/10/23/corba.html,0
many.corante.com/archives/2004/08/29/wikipedia_reputation_and_the_wemedia_project.php,0
www.dariuscordell.com/pageant.htm,0
www.rpg.net/news+reviews/reviews/rev_2748.html,0
www.integretechpub.com/techexplorer/,0
www.ugcs.caltech.edu/~john/computer/windowmaker/windowmaker.shtml,0
www.tordivel.no/xcalc/,0
www.hot.ee/steelace/Contents.htm,0
www.wired.com/culture/lifestyle/news/2001/01/40984,0
tools.ietf.org/html/rfc2769,0
tools.ietf.org/html/rfc1164,0
www.berlecon.de/services/en/iew4/,0
www.ci.manhattan.ks.us/index.aspx?nid=1341,0
www.mizuho-sc.com/english/ebond/bonds/jgb.html,0
support.microsoft.com/ph/1139,0
www.mcs-israel.co.il/eng/index.html,0
www.realmofgaming.com/?page=ps2cheats/findingnemo.php&amp;type=cheats,0
forums.about.com/ab-graphicssoft/start/,0
www.milbank.org/quarterly.html,0
www.gomad.com.pl/eng/main.htm,0
www.frysianfools.com/ggsearch/,0
www.particle.net/IntraLaunch/,0
www.informatik.uni-trier.de/~ley/db/conf/pos/index.html,0
www.pinc-software.de/sites/www.opentracker.be,0
www.fuzzyd.co.uk/rssreader/,0
www.centralconnector.com/GAMES/enchantedforest.html,0
www.smartwebby.com/web_site_design/fireworks_tips.asp,0
www.fatalmind.com/software/ResourcePool/cplusplus/,0
xbox360.gamespy.com/xbox-360/bullet-witch/,0
archive.eiffel.com/doc/manuals/library/elks/book.fm.html,0
www.yourhtmlsource.com/javascript/ajax.html,0
www.brighton.ac.uk/kes/kes2002/kes2002.html,0
www.space.com/php/multimedia/downloads/wallpapers/,0
home.comcast.net/~jimhallar/jhar/,0
www.angelfire.com/poetry/farrah/,0
www.exportbureau.com/dictionary.html,0
www.indexsoft.com/intuitive/index.px,0
www.avemaglobal.com/index.html,0
www.mardiweb.com/web/,0
bluezoo.org/knife/,0
www.octagonsoftware.com/products/henry/,0
pets.groups.yahoo.com/group/Quarterpony/,0
globetrotter-games.com/index.htm?E&amp;game/eArmQue.htm,0
www.osnews.com/story/9321,0
www.state.sd.us/state/executive/puc/puc.htm,0
www.microtool.de/objectiF/en/,0
www.macuser.com/iphone/,0
articles.sitepoint.com/article/configuring-web-logs-apache,0
www.inf.unideb.hu/~matex/,0
globetrotter-games.com/index.htm?E&amp;game/eViking.htm,0
www.forth.com/embedded/,0
www.xs4all.nl/~rfsber/Robo/,0
pages.intnet.mu/jhbpage/My_Programs/myprograms.htm,0
jumpingbean144.tripod.com/Twisted.html,0
www.akasa.bc.ca/tfm/coin-op.html,0
www.topix.com/rss/business/business.xml,0
www.domedia.org/oveklykken/css-shorthands.php,0
www.cs.virginia.edu/~gfx/Courses/2001/Advanced.spring.01/ppt/lecture21.pdf,0
www.freewebs.com/adultswimguild/index.html,0
tools.ietf.org/html/rfc3076,0
tiny-cobol.sourceforge.net/docs/tiny-cobol-introduction-0.2/t1.html,0
www.homecoming.8m.com/index.html,0
www.millscountry.com/Farms/,0
www.degraeve.com/favicon/,0
homepage.eircom.net/~pshanley,0
www.cs.ucr.edu/~stelo/,0
douweosinga.com/projects/googlehacks,0
en.wikipedia.org/wiki/Alt.fan.warlord,0
www.vakuumverpackt.de/targetkiller/,0
www.solarwinds.com/products/ipmonitor/,0
www.chemware.co.nz/tic.htm,0
www.csm.ornl.gov/oscar/,0
www.supersprox.com/int/index.php,0
gislounge.com/features/aa022801.shtml,0
www.mattkruse.com/scripts/,0
groups.google.com/group/accessible/,0
www.topix.com/games/contract-bridge,0
www.abbington.com/holbert/,0
homepage.esoterica.pt/~jrfsousa/fortran.html,0
www.creativecloudsolutions.com/products/mxguard-for-mail-servers/,0
www.baf.cuhk.edu.hk/dse/,0
www.cs.rochester.edu/meetings/sosp2003/papers/p125-ghemawat.pdf,0
www.npr.org/templates/story/story.php?storyId=4951901,0
www.careerchangeability.com/lawyers/,0
www.tiasoft.com/ns_email.htm,0
www.doggysoft.co.uk/termi.html,0
www.pda-archives.com/pilot.htm,0
www.jade-leaves.com/designs/index.shtml,0
www.freewebs.com/animequizeen14/,0
www.katyberry.com/Katarina/main.html,0
www.analogx.com/contents/download/network/phpconf.htm,0
tools.ietf.org/html/rfc1488,0
www.freewebs.com/princetongamers/,0
sites.google.com/site/doctorwalcott/,0
www.ibm.com/developerworks/webservices/library/co-xpcom4/,0
www.cs.yale.edu/homes/tap/Files/hopper-story.html,0
www.agilemodeling.com/essays/agileModelingRUP.htm,0
